Year,Location,Title,Author,Link
1991,Helsinki,Statistics on Trade in Services in Asia (paper),"Kenessey, Zoltan E.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001074.PDF
1991,Helsinki,Swedish Experiences of Statistical Surveys on The Service Sector (paper),"Olsson, Berit",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001062.PDF
1991,Helsinki,Towards Time -To -Time Price Indexes for Business Services (Practical considerations) (paper),"Picard, Hugues",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001053.PDF
1991,Helsinki,Use of Administrative Registers in the Production of Service Statistics - The Danish Case (paper),"Bøegh-Nielsen, Peter",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001067.PDF
1991,Helsinki,Use of Administrative Registers in the Production of Service Statistics - The Danish Case (paper),"Stetkaer, Karsten",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001067.PDF
1991,Helsinki,Volume Measurement of Government Output in the Netherlands: some alternatives (paper),"Kazemier, Brugt",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001057.PDF
1991,Helsinki,Draft Classification of International Transactions in Services (paper),IMF,https://www.voorburggroup.org/Documents/1991%20helsinki/papers/1991-002.pdf
1991,Helsinki,Application of the Central Product Classification CPC to Business Services: Finnish Experiences and Comments (paper),"Rikama, Samuli",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001040.PDF
1991,Helsinki,Application of the Central Product Classification CPC to Business Services: Finnish Experiences and Comments (paper),"Heinonen, Anita",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001040.PDF
1991,Helsinki,Volume Measures in ISIC 8 and 9 Service Industries: Country Practices as a Basis for International Guidelines (paper),"McSween, Curtis",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001047.PDF
1991,Helsinki,Volume Measures of Railway Transportation (paper),"Varjonen, Seppo",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001051.PDF
1991,Helsinki,Computer Services in France: Results for 1989 Presented Within the Framework of the Standard Survey of Statistics Canada (paper),"Trogan, Philippe",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001060.PDF
1991,Helsinki,Development of Services Statistics - Report on the Pilot Test of the Computer Services Industry Survey (paper),Department of Statistics - New Zealand,https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001064.PDF
1991,Helsinki,The Model Survey of Computer Services: Statistics Canada's Experience (paper),"April, Daniel",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001059.PDF
1991,Helsinki,The Model Survey of Computer Services: Statistics Canada's Experience (paper),"Gaston, C.",https://www.voorburggroup.org/Documents/1991%20helsinki/papers/001059.PDF
1990,Paris,A Broader Concept of Investments - A follow-up of the 1989 report (paper),"Nockhammer, Gunilla",https://www.voorburggroup.org/Documents/1990%20paris/papers/001010.PDF
1990,Paris,Insurance Company Accounts: The French Intermediate System (paper),"Dupuis, Jean Pierre",https://www.voorburggroup.org/Documents/1990%20paris/papers/001029.PDF
1990,Paris,A Survey on Service Industry in the French West Indies (paper),"Trogan, Philippe",https://www.voorburggroup.org/Documents/1990%20paris/papers/001006.PDF
1990,Paris,Analytical Classification of International Trade in Services (Revised Version) (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1990%20paris/papers/001016.PDF
1990,Paris,"The ""Market Business Services"" in National Accounts (paper)","Moyne, Véronique",https://www.voorburggroup.org/Documents/1990%20paris/papers/001030.PDF
1990,Paris,Data Collection System for the Balance of Payments and International Trade in Services (paper),"Roman, Jean Claude",https://www.voorburggroup.org/Documents/1990%20paris/papers/001014.PDF
1990,Paris,Defining Services: The Enumeration Approach (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1990%20paris/papers/001031.PDF
1990,Paris,Draft Classification of International Transactions in Services (paper),IMF,https://www.voorburggroup.org/Documents/1990%20paris/papers/001013.PDF
1990,Paris,Extending Price Data Collection to Business Services (paper),"Isacsson, Göthe",https://www.voorburggroup.org/Documents/1990%20paris/papers/001020.PDF
1990,Paris,Methodologies Used in Preparing Annual Constant-Dollar Estimates of Purchases of Services in U.S. GNP (paper),"Parker, Robert P.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001021.PDF
1990,Paris,Modern Services - Possibilities and Limits of Coverage (paper),"Schnorr-Backer, Susanne",https://www.voorburggroup.org/Documents/1990%20paris/papers/001025.PDF
1990,Paris,Norwegian Statistics on Services (paper),"Hobbelstad-Simpson, Liv",https://www.voorburggroup.org/Documents/1990%20paris/papers/001023.PDF
1990,Paris,Priorities in Statistics on Services (paper),"Beekman, Michael M.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001002.PDF
1990,Paris,Priorities in Statistics on Services (paper),"Bloem, Adriaan M.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001002.PDF
1990,Paris,Proposal for a Joint OECD-Eurostat Trade-In Services Classification (paper),OECD; EUROSTAT,https://www.voorburggroup.org/Documents/1990%20paris/papers/001017.PDF
1990,Paris,Services in Denmark (paper),"Stetkaer, Karsten",https://www.voorburggroup.org/Documents/1990%20paris/papers/000682.PDF
1990,Paris,Statistics on Services and Multilateral Negotiations: A review of the available data (paper),"Karsenty, Guy",https://www.voorburggroup.org/Documents/1990%20paris/papers/001012.PDF
1990,Paris,Statistics on Services and Multilateral Negotiations: A review of the available data (paper),"Hoekman, Bernard M.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001012.PDF
1990,Paris,Technical Consulting Services in Finland (paper),"Rytkonen, Pekka",https://www.voorburggroup.org/Documents/1990%20paris/papers/001032.PDF
1990,Paris,The French Annual Survey on Service Industries (paper),"Maillard, Vincent",https://www.voorburggroup.org/Documents/1990%20paris/papers/001033.PDF
1990,Paris,The French System of Enterprise Statistics (paper),"Camus, B.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001026.PDF
1990,Paris,Topical Problems of Service Statistics in Czechoslovakia (paper),"Kux, Jaroslav",https://www.voorburggroup.org/Documents/1990%20paris/papers/001027.PDF
1990,Paris,Trade in Services and Data Collection (paper),"Jeskanen-Sundström, Heli",https://www.voorburggroup.org/Documents/1990%20paris/papers/001187.PDF
1990,Paris,Output at Constant Prices in the Services Sector (paper),"Sterling, Derrick",https://www.voorburggroup.org/Documents/1990%20paris/papers/001028.PDF
1990,Paris,Australian Experience with Service Industry Surveys and Other Developments (paper),"Steel, D.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001024.PDF
1990,Paris,Australian Experience with Service Industry Surveys and Other Developments (paper),"Sarossy, G.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001024.PDF
1990,Paris,French Experience in Extending Annual Surveys on Enterprises to Expenditures on Intangible Types of Capital (paper),"Camus, B.",https://www.voorburggroup.org/Documents/1990%20paris/papers/001011.PDF
1990,Paris,Volume Measures of Services and Services Industries - Draft International Guidelines (paper),"Flottum, Erling Joar",https://www.voorburggroup.org/Documents/1990%20paris/papers/001018.PDF
1990,Paris,A Model Survey for Computer Services (paper),Statistics Canada,https://www.voorburggroup.org/Documents/1990%20paris/papers/001004.PDF
1990,Paris,Computer and Related Services: A Contribution to Current Discussions on Product Classification (CPC) (paper),"Isacsson, Göthe",https://www.voorburggroup.org/Documents/1990%20paris/papers/001007.PDF
1990,Paris,Computer and Related Services: A Contribution to Current Discussions on Product Classification (CPC) (paper),"Olsson, Berit",https://www.voorburggroup.org/Documents/1990%20paris/papers/001007.PDF
1990,Paris,Computer Services in the Central Product Classification (CPC) (paper),Commission on Service Accounts,https://www.voorburggroup.org/Documents/1990%20paris/papers/001008.PDF
1990,Paris,Surveying the Computing Services Industry in New Zealand (paper),"Archer, David",https://www.voorburggroup.org/Documents/1990%20paris/papers/001005.PDF
1990,Paris,Current activities of UNCTAD in the service area and initiative to develop trade-in-services statistics (paper),"Aziz, Taj",https://www.voorburggroup.org/Documents/1990%20paris/papers/001015.PDF
1990,Paris,Current activities of UNCTAD in the service area and initiative to develop trade-in-services statistics (paper),UNCTAD,https://www.voorburggroup.org/Documents/1990%20paris/papers/001015.PDF
1990,Paris,Draft Proposals for UNSO Work Program in Service Statistics for the 1992-1993 Biennium (paper),UNSO,https://www.voorburggroup.org/Documents/1990%20paris/papers/001003.PDF
1990,Paris,Eurostat Activities for Statistics on Services (paper),Eurostat,https://www.voorburggroup.org/Documents/1990%20paris/papers/001186.PDF
1990,Paris,Audio-Visual Services in the Central Product Classification (CPC) (paper),Commission on Service Accounts,https://www.voorburggroup.org/Documents/1990%20paris/papers/001009.PDF
1989,Ottawa,Quantity and Price Measures for Business Services: The Case of Engineering and Architectural Services (paper),"Ansmits, Anna",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000914.PDF
1989,Ottawa,Services in Manufacturing (paper),"Isacsson, Göthe",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000895.PDF
1989,Ottawa,Measuring Banking Output - Addendum (paper),"Triplett, Jack E.",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000904.PDF
1989,Ottawa,Measuring Banking Output: Integrating Production and Hedonic Approaches (paper),"Triplett, Jack E.",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000903.PDF
1989,Ottawa,Product and Activity Classification for Finance and Insurance (paper),"Collins, Richard W.",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000910.PDF
1989,Ottawa,A Canadian Proposal for a Paper to be Presented in the Name of the Voorburg Group to the 27th Session of United Nations Statistical Commission (paper),Statistics Canada,https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000918.PDF
1989,Ottawa,A Comparison of Service Industry Questionnaires used in Different Countries (paper),"Hill, Laurie",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000915.PDF
1989,Ottawa,A New Standard for Member Countries' Trade-in-Services Statistics (Doc. TC/WP(89)60) (paper),OECD,https://www.voorburggroup.org/Documents/1989%20ottawa/papers/1989-003.pdf
1989,Ottawa,"A Note on the Concept of Services (Review of Income and Wealth, 1990, p. 309) (paper)","Drechsler, Laszlo",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000901.PDF
1989,Ottawa,Analytical Classification of Trade in Services (paper),"Veil, Erwin",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000899.PDF
1989,Ottawa,Developments in Economic Censuses and Surveys in New Zealand (paper),"Archer, David",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000893.PDF
1989,Ottawa,In-Bond Processing Statistics - The Mexican Case (paper),"Luna, Maria Eugenia Gomez",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000916.PDF
1989,Ottawa,Indices mensuels de chiffres d'affaires dans le commerce de détail: avril 1989 (paper),INSEE (France),https://www.voorburggroup.org/Documents/1989%20ottawa/papers/1989-004.pdf
1989,Ottawa,"International Trade in Services on the Basis of Administrative Records (IARIW, July 1989) (paper)","Meguerditchian, Albert",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/001373.PDF
1989,Ottawa,"International Trade in Services on the Basis of Administrative Records (IARIW, July 1989) (paper)","Ryten, Jacob",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/001373.PDF
1989,Ottawa,Outline of the 1989 Basic Survey on Service Industries in Japan (paper),Bureau of Statistics - Japan,https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000911.PDF
1989,Ottawa,"Own Account Production, Transactors and Transactions (Or Own Account and Secondary Services: Australian Experience) (paper)","Sarossy, G.",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000889.PDF
1989,Ottawa,"Own Account Production, Transactors and Transactions (Or Own Account and Secondary Services: Australian Experience) (paper)","White, P.",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000889.PDF
1989,Ottawa,Plan of Action to Develop a European System of Enterprise Statistics on Services (paper),Eurostat,https://www.voorburggroup.org/Documents/1989%20ottawa/papers/001182.PDF
1989,Ottawa,"Recent Improvements to U.S. Data on International Services (Survey of Current Business, June 1989) (paper)",Bureau of Economic Analysis - USA,https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000905.PDF
1989,Ottawa,"Registration of Processing in Make and Use Tables and Input-Output Tables (Netherlands Central Bureau of Statistics, 1990, Volume 5, nr.3) (paper)","Bloem, Adriaan M.",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000891.PDF
1989,Ottawa,"Registration of Processing in Make and Use Tables and Input-Output Tables (Netherlands Central Bureau of Statistics, 1990, Volume 5, nr.3) (paper)","de Boer, Sake",https://www.voorburggroup.org/Documents/1989%20ottawa/papers/000891.PDF
