Year,Location,Format,Title,ISIC Section,2 digit ISIC Division,Author,Type,Theme,Topic,Link
2009,Oslo,Presentation,Sector Paper On Telecommunications Industries (ppp),J - Information and communication,61 - Telecommunications,"Camus, Benjamin",Sector Document,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2003.pdf
2009,Oslo,Presentation,Service Producer Price Index For Rail Transportation In Germany (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Goldhammer, Bernhard",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2039.pdf
2009,Oslo,Presentation,SPPI for Banking Services In Canada (ppp),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Barzyk, Fred",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2022.pdf
2009,Oslo,Paper,SPPI for Banking Services in Canada - SPPI Mini Presentation (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Xie, Min",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2021.pdf
2009,Oslo,Paper,SPPI for Banking Services in Canada - SPPI Mini Presentation (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Eatock, Alexandra",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2021.pdf
2009,Oslo,Paper,SPPI for Banking Services in Canada - SPPI Mini Presentation (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Barzyk, Fred",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2021.pdf
2009,Oslo,Paper,SPPI for Freight Transport in Sweden (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Olsson, Thomas",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2049.pdf
2009,Oslo,Presentation,SPPI for Freight Water Transport in Sweden (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Olsson, Thomas",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2050.pdf
2009,Oslo,Presentation,SPPI for Mainline Freight Rail Transport ation Services in Canada (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Barzyk, Fred",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2041.pdf
2009,Oslo,Paper,SPPI for Mainline Freight Rail Transportation Services in Canada (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Mosavat, Azadeh",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2040.pdf
2009,Oslo,Paper,SPPI for Mainline Freight Rail Transportation Services in Canada (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Earl, Joanna",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2040.pdf
2009,Oslo,Paper,SPPI for Mainline Freight Rail Transportation Services in Canada (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Chojnicki, Andrew",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2040.pdf
2009,Oslo,Paper,SPPI for Mainline Freight Rail Transportation Services in Canada (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Barzyk, Fred",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2040.pdf
2009,Oslo,Paper,SPPI for Rail Transportation in Finland (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Pääkkö, Elina",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2036.pdf
2009,Oslo,Presentation,SPPI for Rail Transportation in Finland (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Pääkkö, Elina",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2037.pdf
2009,Oslo,Presentation,Synthesis of conclusions from discussion Wholesale Trade (ppp),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","Norrman, Vera",Progress Report,Other,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2076.pdf
2009,Oslo,Paper,Towards the Consistent Measures of Main Economic Aggregates in time of Globalization (paper),Cross cutting,Cross cutting,"Norrman, Vera",Country Industry,Output and Price,Globalization,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2007.pdf
2009,Oslo,Presentation,Trade margins in the National Accounts (ppp), , ,"Todsen, Steinar",Sector Document,National Accounts,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2073.pdf
2009,Oslo,Presentation,Turnover / Output for Water Transport in Spain (ppp),H - Transportation and storage,50 - Water transport,"Rio, Raquel del",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2046.pdf
2009,Oslo,Presentation,Turnover for Mainline Freight Rail Transportation Services in Canada (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Barzyk, Fred",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2031.pdf
2009,Oslo,Paper,Turnover for Mainline Freight Rail Transportation Services in Canada. Mini Presentation. (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Mosavat, Azadeh",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2030.pdf
2009,Oslo,Paper,Turnover for Mainline Freight Rail Transportation Services in Canada. Mini Presentation. (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Chojnicki, Andrew",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2030.pdf
2009,Oslo,Paper,Turnover for Mainline Freight Rail Transportation Services in Canada. Mini Presentation. (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Barzyk, Fred",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2030.pdf
2009,Oslo,Paper,Turnover for Railway Transport In Japan (paper),H - Transportation and storage,49 - Land transport and transport via pipelines,"Nagafuji, Hiroaki",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2034.pdf
2009,Oslo,Presentation,Turnover for Railway Transport in Japan (ppp),H - Transportation and storage,49 - Land transport and transport via pipelines,"Nagafuji, Hiroaki",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2035.pdf
2009,Oslo,Presentation,Turnover in the Water Transportation (ppp),H - Transportation and storage,50 - Water transport,"Färnstrand, Jonas",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2044.pdf
2009,Oslo,Paper,Turnover In the Water Transportation Industry in Sweden (paper),H - Transportation and storage,50 - Water transport,"Färnstrand, Jonas",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2043.pdf
2009,Oslo,Presentation,Turnover/Output Measures In Banking And Credit Granting Industries In Norway (ppp),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Halvorsen, Tore",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2020.pdf
2009,Oslo,Paper,Turnover/Output Measures In The Banking and Credit Granting Industries In Norway (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Sollien, Sindre",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2019.pdf
2009,Oslo,Paper,Turnover/Output Measures In The Banking and Credit Granting Industries In Norway (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Halvorsen, Tore",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2019.pdf
2009,Oslo,Presentation,United States Producer Price Index for Banking NAICS 522110 and 522120 (ppp),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Swick, Roslyn B.",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2026.pdf
2009,Oslo,Paper,United States Producer Price Index for Banking NAICS 522110 and 522120 ISIC 6419 Other Monetary Intermediation. Minipresentation. (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Swick, Roslyn B.",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2025.pdf
2009,Oslo,Paper,United States Producer Price Index for Banking NAICS 522110 and 522120 ISIC 6419 Other Monetary Intermediation. Minipresentation. (paper),K - Financial and insurance activities,"64 - Financial service activities, except insurance and pension funding","Bathgate, Deanna",Country Industry,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2025.pdf
2009,Oslo,Presentation,Wholesale Trade (ppp),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","Norrman, Vera",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2072.pdf
2009,Oslo,Presentation,Wholesale Trade (ppp),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","Norrman, Vera",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2070.pdf
2009,Oslo,Presentation,Wholesale Trade…continued (ppp),G - Wholesale and retail trade; repair of motor vehicles and motorcycles,"46 - Wholesale trade, except of motor vehicles and motorcycles","Garneau, Mary Beth",Industry issue,Output and Price,General,https://www.voorburggroup.org/Documents/2009%20Oslo/Papers/2009%20-%2074.pdf
2008,Aguascalientes,Paper,Addressing cross-cutting issues arising in the development of SPPI's for use in the measurement of Service Sector GDP (paper),Cross cutting,Cross cutting,"Berger, Matt",Industry issue,National Accounts,General,https://www.voorburggroup.org/Documents/2008%20Aguascalientes/Papers/2008%20-%2021.pdf
2008,Aguascalientes,Presentation,Addressing cross-cutting issues for SPPI's - 2008 Revision (ppp),Cross cutting,Cross cutting,"Berger, Matt",Industry issue,National Accounts,General,https://www.voorburggroup.org/Documents/2008%20Aguascalientes/Papers/2008%20-%2025.ppt
2008,Aguascalientes,Presentation,Average charge-out rate in IT in relation to offshore outsourcing (ppp),J - Information and communication,63 - Information service activities,"Gac, Denis",Industry issue,Prices,General,https://www.voorburggroup.org/Documents/2008%20Aguascalientes/Papers/2008%20-%2011.ppt
2008,Aguascalientes,Paper,Average daily charge-out rates in IT in the context of offshore outsourcing (paper),J - Information and communication,63 - Information service activities,"Varjonen, Seppo",Industry issue,Prices,General,https://www.voorburggroup.org/Documents/2008%20Aguascalientes/Papers/2008%20-%2001.pdf
2008,Aguascalientes,Paper,Average daily charge-out rates in IT in the context of offshore outsourcing (paper),J - Information and communication,63 - Information service activities,"Norrman, Vera",Industry issue,Prices,General,https://www.voorburggroup.org/Documents/2008%20Aguascalientes/Papers/2008%20-%2001.pdf
2008,Aguascalientes,Paper,Average daily charge-out rates in IT in the context of offshore outsourcing (paper),J - Information and communication,63 - Information service activities,"Nieminen, Sanna",Industry issue,Prices,General,https://www.voorburggroup.org/Documents/2008%20Aguascalientes/Papers/2008%20-%2001.pdf
